,date,type,value
1232,2022-05-05,StepCount,14524.0
1233,2022-05-06,DistanceWalkingRunning,12.30096
1234,2022-05-06,FlightsClimbed,13.0
1235,2022-05-06,StepCount,16175.0
1236,2022-05-07,DistanceWalkingRunning,8.592804
1237,2022-05-07,FlightsClimbed,14.0
1238,2022-05-07,StepCount,14419.0
1239,2022-05-08,DistanceWalkingRunning,3.446065
1240,2022-05-08,FlightsClimbed,5.0
1241,2022-05-08,StepCount,5700.0
1242,2022-05-09,DistanceWalkingRunning,9.895686
1243,2022-05-09,FlightsClimbed,20.0
1244,2022-05-09,StepCount,15669.0
1245,2022-05-10,DistanceWalkingRunning,13.36211
1246,2022-05-10,FlightsClimbed,21.0
1247,2022-05-10,StepCount,15436.0
1248,2022-05-11,DistanceWalkingRunning,4.9879999999999995
1249,2022-05-11,FlightsClimbed,9.0
1250,2022-05-11,StepCount,8078.0
1251,2022-05-12,DistanceWalkingRunning,1.861907
1252,2022-05-12,FlightsClimbed,11.0
1253,2022-05-12,StepCount,3007.0
1254,2022-05-13,DistanceWalkingRunning,7.160381
1255,2022-05-13,FlightsClimbed,12.0
1256,2022-05-13,StepCount,10728.0
1257,2022-05-14,DistanceWalkingRunning,10.147319
1258,2022-05-14,FlightsClimbed,24.0
1259,2022-05-14,StepCount,13520.0
1260,2022-05-15,DistanceWalkingRunning,11.101466
1261,2022-05-15,FlightsClimbed,13.0
1262,2022-05-15,StepCount,16980.0
1263,2022-05-16,DistanceWalkingRunning,2.15795
1264,2022-05-16,FlightsClimbed,20.0
1265,2022-05-16,StepCount,3336.0
1266,2022-05-17,DistanceWalkingRunning,3.839867
1267,2022-05-17,FlightsClimbed,25.0
1268,2022-05-17,StepCount,6389.0
1269,2022-05-18,DistanceWalkingRunning,8.21981
1270,2022-05-18,FlightsClimbed,17.0
1271,2022-05-18,StepCount,12803.0
1272,2022-05-19,DistanceWalkingRunning,4.52382
1273,2022-05-19,FlightsClimbed,21.0
1274,2022-05-19,StepCount,7167.0
1275,2022-05-20,DistanceWalkingRunning,2.5290600000000003
1276,2022-05-20,FlightsClimbed,16.0
1277,2022-05-20,StepCount,4068.0
1278,2022-05-21,DistanceWalkingRunning,1.62531
1279,2022-05-21,FlightsClimbed,7.0
1280,2022-05-21,StepCount,2591.0
1281,2022-05-22,DistanceWalkingRunning,3.92671
1282,2022-05-22,FlightsClimbed,5.0
1283,2022-05-22,StepCount,6672.0
1284,2022-05-23,DistanceWalkingRunning,5.51184
1285,2022-05-23,FlightsClimbed,18.0
1286,2022-05-23,StepCount,9005.0
1287,2022-05-24,DistanceWalkingRunning,5.785107
1288,2022-05-24,FlightsClimbed,15.0
1289,2022-05-24,StepCount,7259.0
1290,2022-05-25,DistanceWalkingRunning,5.70957
1291,2022-05-25,FlightsClimbed,22.0
1292,2022-05-25,StepCount,9565.0
1293,2022-05-26,DistanceWalkingRunning,1.76785
1294,2022-05-26,FlightsClimbed,10.0
1295,2022-05-26,StepCount,2871.0
1296,2022-05-27,DistanceWalkingRunning,1.68556
1297,2022-05-27,FlightsClimbed,12.0
1298,2022-05-27,StepCount,2544.0
1299,2022-05-28,DistanceWalkingRunning,7.74211
1300,2022-05-28,FlightsClimbed,15.0
1301,2022-05-28,StepCount,12625.0
1302,2022-05-29,DistanceWalkingRunning,4.855482
1303,2022-05-29,FlightsClimbed,14.0
1304,2022-05-29,StepCount,7621.0
1305,2022-05-30,DistanceWalkingRunning,5.18394
1306,2022-05-30,FlightsClimbed,13.0
1307,2022-05-30,StepCount,8596.0
1308,2022-05-31,DistanceWalkingRunning,1.8183799999999999
1309,2022-05-31,FlightsClimbed,7.0
1310,2022-05-31,StepCount,2891.0
1311,2022-06-01,DistanceWalkingRunning,10.74787
1312,2022-06-01,FlightsClimbed,10.0
1313,2022-06-01,StepCount,12581.0
1314,2022-06-02,DistanceWalkingRunning,7.2869038
1315,2022-06-02,FlightsClimbed,13.0
1316,2022-06-02,StepCount,11168.0
1317,2022-06-03,DistanceWalkingRunning,6.302226
1318,2022-06-03,FlightsClimbed,24.0
1319,2022-06-03,StepCount,10773.0
1320,2022-06-04,DistanceWalkingRunning,1.96219
1321,2022-06-04,FlightsClimbed,2.0
1322,2022-06-04,StepCount,3297.0
1323,2022-06-05,DistanceWalkingRunning,3.8925309
1324,2022-06-05,FlightsClimbed,4.0
1325,2022-06-05,StepCount,6349.0
1326,2022-06-06,DistanceWalkingRunning,7.46151
1327,2022-06-06,FlightsClimbed,34.0
1328,2022-06-06,StepCount,13007.0
1329,2022-06-07,DistanceWalkingRunning,17.996073
1330,2022-06-07,FlightsClimbed,10.0
1331,2022-06-07,StepCount,23062.0
1332,2022-06-08,DistanceWalkingRunning,10.262074
1333,2022-06-08,FlightsClimbed,6.0
1334,2022-06-08,StepCount,12814.0
1335,2022-06-09,DistanceWalkingRunning,11.8697457
1336,2022-06-09,FlightsClimbed,30.0
1337,2022-06-09,StepCount,18617.0
1338,2022-06-10,DistanceWalkingRunning,8.566499
1339,2022-06-10,FlightsClimbed,5.0
1340,2022-06-10,StepCount,9060.0
1341,2022-06-11,DistanceWalkingRunning,6.857199
1342,2022-06-11,FlightsClimbed,16.0
1343,2022-06-11,StepCount,10953.0
1344,2022-06-12,DistanceWalkingRunning,12.84943
1345,2022-06-12,FlightsClimbed,7.0
1346,2022-06-12,StepCount,12621.0
1347,2022-06-13,DistanceWalkingRunning,13.16888
1348,2022-06-13,FlightsClimbed,6.0
1349,2022-06-13,StepCount,18201.0
1350,2022-06-14,DistanceWalkingRunning,11.986289
1351,2022-06-14,FlightsClimbed,16.0
1352,2022-06-14,StepCount,16348.0
1353,2022-06-15,DistanceWalkingRunning,10.89335
1354,2022-06-15,FlightsClimbed,15.0
1355,2022-06-15,StepCount,14165.0
1356,2022-06-16,DistanceWalkingRunning,18.218726
1357,2022-06-16,FlightsClimbed,25.0
1358,2022-06-16,StepCount,20404.0
1359,2022-06-17,DistanceWalkingRunning,7.83642
1360,2022-06-17,FlightsClimbed,9.0
1361,2022-06-17,StepCount,10637.0
1362,2022-06-18,DistanceWalkingRunning,21.253197
1363,2022-06-18,FlightsClimbed,24.0
1364,2022-06-18,StepCount,22597.0
1365,2022-06-19,DistanceWalkingRunning,11.830540000000001
1366,2022-06-19,FlightsClimbed,4.0
1367,2022-06-19,StepCount,13516.0
1368,2022-06-20,DistanceWalkingRunning,12.049178
1369,2022-06-20,FlightsClimbed,20.0
1370,2022-06-20,StepCount,12448.0
1371,2022-06-21,DistanceWalkingRunning,18.668042
1372,2022-06-21,FlightsClimbed,38.0
1373,2022-06-21,StepCount,21863.0
1374,2022-06-22,DistanceWalkingRunning,12.524388
1375,2022-06-22,FlightsClimbed,17.0
1376,2022-06-22,StepCount,17005.0
1377,2022-06-23,DistanceWalkingRunning,17.614387999999998
1378,2022-06-23,FlightsClimbed,11.0
1379,2022-06-23,StepCount,18695.0
1380,2022-06-24,DistanceWalkingRunning,11.5695778
1381,2022-06-24,FlightsClimbed,5.0
1382,2022-06-24,StepCount,11146.0
1383,2022-06-25,DistanceWalkingRunning,10.79646423
1384,2022-06-25,FlightsClimbed,23.0
1385,2022-06-25,StepCount,13638.0
1386,2022-06-26,DistanceWalkingRunning,9.1654186
1387,2022-06-26,FlightsClimbed,9.0
1388,2022-06-26,StepCount,12593.0
1389,2022-06-27,DistanceWalkingRunning,13.934312
1390,2022-06-27,FlightsClimbed,12.0
1391,2022-06-27,StepCount,17026.0
1392,2022-06-28,DistanceWalkingRunning,5.6442509
1393,2022-06-28,FlightsClimbed,13.0
1394,2022-06-28,StepCount,8195.0
1395,2022-06-29,DistanceWalkingRunning,12.723313
1396,2022-06-29,FlightsClimbed,14.0
1397,2022-06-29,StepCount,16572.0
1398,2022-06-30,DistanceWalkingRunning,6.5090770000000004
1399,2022-06-30,FlightsClimbed,2.0
1400,2022-06-30,StepCount,9816.0
1401,2022-07-01,DistanceWalkingRunning,6.0454110000000005
1402,2022-07-01,FlightsClimbed,3.0
1403,2022-07-01,StepCount,8549.0
1404,2022-07-02,DistanceWalkingRunning,15.459479
1405,2022-07-02,FlightsClimbed,10.0
1406,2022-07-02,StepCount,19300.0
1407,2022-07-03,DistanceWalkingRunning,5.780809
1408,2022-07-03,FlightsClimbed,8.0
1409,2022-07-03,StepCount,8196.0
1410,2022-07-04,DistanceWalkingRunning,10.167801
1411,2022-07-04,FlightsClimbed,2.0
1412,2022-07-04,StepCount,13242.0
1413,2022-07-05,DistanceWalkingRunning,11.12664
1414,2022-07-05,FlightsClimbed,6.0
1415,2022-07-05,StepCount,11571.0
1416,2022-07-06,DistanceWalkingRunning,5.970651
1417,2022-07-06,FlightsClimbed,3.0
1418,2022-07-06,StepCount,8032.0
1419,2022-07-07,DistanceWalkingRunning,4.896846
1420,2022-07-07,FlightsClimbed,3.0
1421,2022-07-07,StepCount,6104.0
1422,2022-07-08,DistanceWalkingRunning,6.13456183
1423,2022-07-08,FlightsClimbed,9.0
1424,2022-07-08,StepCount,8239.0
1425,2022-07-09,DistanceWalkingRunning,4.515721
1426,2022-07-09,FlightsClimbed,1.0
1427,2022-07-09,StepCount,5488.0
1428,2022-07-10,DistanceWalkingRunning,3.028679
1429,2022-07-10,FlightsClimbed,2.0
1430,2022-07-10,StepCount,3748.0
1431,2022-07-11,DistanceWalkingRunning,14.712293
1432,2022-07-11,FlightsClimbed,12.0
1433,2022-07-11,StepCount,15257.0
1434,2022-07-12,DistanceWalkingRunning,5.884996
1435,2022-07-12,FlightsClimbed,8.0
1436,2022-07-12,StepCount,9287.0
1437,2022-07-13,DistanceWalkingRunning,1.81163
1438,2022-07-13,FlightsClimbed,2.0
1439,2022-07-13,StepCount,2914.0
1440,2022-07-14,DistanceWalkingRunning,0.16571
1441,2022-07-14,StepCount,238.0
1442,2022-07-15,DistanceWalkingRunning,4.67374
1443,2022-07-15,StepCount,7817.0
1444,2022-07-16,DistanceWalkingRunning,4.24664
1445,2022-07-16,FlightsClimbed,1.0
1446,2022-07-16,StepCount,7602.0
1447,2022-07-17,DistanceWalkingRunning,5.045565
1448,2022-07-17,FlightsClimbed,4.0
1449,2022-07-17,StepCount,8555.0
1450,2022-07-18,DistanceWalkingRunning,9.113154
1451,2022-07-18,FlightsClimbed,4.0
1452,2022-07-18,StepCount,16248.0
1453,2022-07-19,DistanceWalkingRunning,2.217546
1454,2022-07-19,FlightsClimbed,4.0
1455,2022-07-19,StepCount,3656.0
1456,2022-07-20,DistanceWalkingRunning,4.9889581
1457,2022-07-20,FlightsClimbed,5.0
1458,2022-07-20,StepCount,7516.0
1459,2022-07-21,DistanceWalkingRunning,10.38251
1460,2022-07-21,FlightsClimbed,13.0
1461,2022-07-21,StepCount,11837.0
1462,2022-07-22,DistanceWalkingRunning,1.8988
1463,2022-07-22,StepCount,3236.0
1464,2022-07-23,DistanceWalkingRunning,4.1261901
1465,2022-07-23,FlightsClimbed,3.0
1466,2022-07-23,StepCount,6520.0
1467,2022-07-24,DistanceWalkingRunning,4.97625
1468,2022-07-24,FlightsClimbed,3.0
1469,2022-07-24,StepCount,8095.0
1470,2022-07-25,DistanceWalkingRunning,4.924901
1471,2022-07-25,FlightsClimbed,8.0
1472,2022-07-25,StepCount,7166.0
1473,2022-07-26,DistanceWalkingRunning,5.0841
1474,2022-07-26,FlightsClimbed,13.0
1475,2022-07-26,StepCount,8730.0
1476,2022-07-27,DistanceWalkingRunning,1.91926
1477,2022-07-27,FlightsClimbed,2.0
1478,2022-07-27,StepCount,3144.0
1479,2022-07-28,DistanceWalkingRunning,9.076067
1480,2022-07-28,FlightsClimbed,6.0
1481,2022-07-28,StepCount,9780.0
1482,2022-07-29,DistanceWalkingRunning,7.15117
1483,2022-07-29,FlightsClimbed,16.0
1484,2022-07-29,StepCount,10395.0
1485,2022-07-30,DistanceWalkingRunning,3.606839
1486,2022-07-30,FlightsClimbed,1.0
1487,2022-07-30,StepCount,5203.0
1488,2022-07-31,DistanceWalkingRunning,0.28593999999999997
1489,2022-07-31,StepCount,434.0
1490,2022-08-01,DistanceWalkingRunning,9.18861
1491,2022-08-01,FlightsClimbed,17.0
1492,2022-08-01,StepCount,14588.0
1493,2022-08-02,DistanceWalkingRunning,13.90732
1494,2022-08-02,FlightsClimbed,1.0
1495,2022-08-02,StepCount,13924.0
1496,2022-08-03,DistanceWalkingRunning,8.175712
1497,2022-08-03,FlightsClimbed,18.0
1498,2022-08-03,StepCount,12653.0
1499,2022-08-04,DistanceWalkingRunning,6.313165
1500,2022-08-04,FlightsClimbed,3.0
1501,2022-08-04,StepCount,10624.0
1502,2022-08-05,DistanceWalkingRunning,1.36365
1503,2022-08-05,FlightsClimbed,4.0
1504,2022-08-05,StepCount,2011.0
1505,2022-08-06,DistanceWalkingRunning,3.44205
1506,2022-08-06,FlightsClimbed,3.0
1507,2022-08-06,StepCount,5793.0
1508,2022-08-07,DistanceWalkingRunning,11.050156
1509,2022-08-07,FlightsClimbed,5.0
1510,2022-08-07,StepCount,10710.0
1511,2022-08-08,DistanceWalkingRunning,0.2567517
1512,2022-08-08,StepCount,359.0
1513,2022-08-09,DistanceWalkingRunning,7.6422639
1514,2022-08-09,FlightsClimbed,11.0
1515,2022-08-09,StepCount,11888.0
1516,2022-08-10,DistanceWalkingRunning,8.78222
1517,2022-08-10,FlightsClimbed,26.0
1518,2022-08-10,StepCount,14697.0
1519,2022-08-11,DistanceWalkingRunning,0.24526
1520,2022-08-11,StepCount,367.0
1521,2022-08-12,DistanceWalkingRunning,4.01997
1522,2022-08-12,StepCount,6798.0
1523,2022-08-13,DistanceWalkingRunning,7.912877
1524,2022-08-13,FlightsClimbed,7.0
1525,2022-08-13,StepCount,9877.0
1526,2022-08-14,DistanceWalkingRunning,4.54792
1527,2022-08-14,FlightsClimbed,3.0
1528,2022-08-14,StepCount,7770.0
1529,2022-08-15,DistanceWalkingRunning,6.05467
1530,2022-08-15,FlightsClimbed,3.0
1531,2022-08-15,StepCount,9891.0
1532,2022-08-16,DistanceWalkingRunning,5.00825
1533,2022-08-16,FlightsClimbed,1.0
1534,2022-08-16,StepCount,8562.0
1535,2022-08-17,DistanceWalkingRunning,2.70993
1536,2022-08-17,FlightsClimbed,1.0
1537,2022-08-17,StepCount,4223.0
1538,2022-08-18,DistanceWalkingRunning,4.276787
1539,2022-08-18,FlightsClimbed,4.0
1540,2022-08-18,StepCount,6624.0
1541,2022-08-19,DistanceWalkingRunning,1.45444
1542,2022-08-19,FlightsClimbed,2.0
1543,2022-08-19,StepCount,2455.0
1544,2022-08-20,DistanceWalkingRunning,11.434097
1545,2022-08-20,FlightsClimbed,7.0
1546,2022-08-20,StepCount,12688.0
1547,2022-08-21,DistanceWalkingRunning,0.21915
1548,2022-08-21,StepCount,317.0
1549,2022-08-22,DistanceWalkingRunning,7.53531
1550,2022-08-22,StepCount,11771.0
1551,2022-08-23,DistanceWalkingRunning,0.10993
1552,2022-08-23,StepCount,173.0
1553,2022-08-24,DistanceWalkingRunning,4.1642374
1554,2022-08-24,FlightsClimbed,7.0
1555,2022-08-24,StepCount,6270.0
1556,2022-08-25,DistanceWalkingRunning,5.7897907
1557,2022-08-25,FlightsClimbed,9.0
1558,2022-08-25,StepCount,9451.0
1559,2022-08-26,DistanceWalkingRunning,5.25411
1560,2022-08-26,FlightsClimbed,7.0
1561,2022-08-26,StepCount,9152.0
1562,2022-08-27,DistanceWalkingRunning,5.0458300000000005
1563,2022-08-27,StepCount,8765.0
1564,2022-08-28,DistanceWalkingRunning,5.043124
1565,2022-08-28,FlightsClimbed,3.0
1566,2022-08-28,StepCount,8694.0
1567,2022-08-29,DistanceWalkingRunning,12.3951
1568,2022-08-29,FlightsClimbed,6.0
1569,2022-08-29,StepCount,15743.0
1570,2022-08-30,DistanceWalkingRunning,10.2360452
1571,2022-08-30,FlightsClimbed,6.0
1572,2022-08-30,StepCount,12082.0
1573,2022-08-31,DistanceWalkingRunning,5.35052
1574,2022-08-31,FlightsClimbed,4.0
1575,2022-08-31,StepCount,8152.0
1576,2022-09-01,DistanceWalkingRunning,2.238381
1577,2022-09-01,FlightsClimbed,21.0
1578,2022-09-01,StepCount,3306.0
1579,2022-09-02,DistanceWalkingRunning,2.5141993
1580,2022-09-02,FlightsClimbed,23.0
1581,2022-09-02,StepCount,3816.0
1582,2022-09-03,DistanceWalkingRunning,4.22337
1583,2022-09-03,FlightsClimbed,19.0
1584,2022-09-03,StepCount,6956.0
1585,2022-09-04,DistanceWalkingRunning,11.39265
1586,2022-09-04,FlightsClimbed,6.0
1587,2022-09-04,StepCount,9590.0
1588,2022-09-05,DistanceWalkingRunning,2.9187877
1589,2022-09-05,FlightsClimbed,16.0
1590,2022-09-05,StepCount,4737.0
1591,2022-09-06,DistanceWalkingRunning,4.12739
1592,2022-09-06,FlightsClimbed,22.0
1593,2022-09-06,StepCount,6751.0
1594,2022-09-07,DistanceWalkingRunning,6.709232
1595,2022-09-07,FlightsClimbed,46.0
1596,2022-09-07,StepCount,10785.0
1597,2022-09-08,DistanceWalkingRunning,5.93527
1598,2022-09-08,FlightsClimbed,24.0
1599,2022-09-08,StepCount,9825.0
1600,2022-09-09,DistanceWalkingRunning,3.44297
1601,2022-09-09,FlightsClimbed,20.0
1602,2022-09-09,StepCount,5516.0
1603,2022-09-10,DistanceWalkingRunning,1.75614
1604,2022-09-10,StepCount,2828.0
1605,2022-09-11,DistanceWalkingRunning,1.80471
1606,2022-09-11,FlightsClimbed,3.0
1607,2022-09-11,StepCount,3132.0
1608,2022-09-12,DistanceWalkingRunning,5.98342
1609,2022-09-12,FlightsClimbed,16.0
1610,2022-09-12,StepCount,10019.0
1611,2022-09-13,DistanceWalkingRunning,2.46395
1612,2022-09-13,FlightsClimbed,27.0
1613,2022-09-13,StepCount,4214.0
1614,2022-09-14,DistanceWalkingRunning,4.83298
1615,2022-09-14,FlightsClimbed,9.0
1616,2022-09-14,StepCount,8333.0
1617,2022-09-15,ActiveEnergyBurned,168.026
1618,2022-09-15,BasalEnergyBurned,686.749
1619,2022-09-15,DistanceWalkingRunning,3.044406
1620,2022-09-15,FlightsClimbed,18.0
1621,2022-09-15,StepCount,4869.0
1622,2022-09-16,ActiveEnergyBurned,5.615
1623,2022-09-16,BasalEnergyBurned,1667.243
1624,2022-09-16,DistanceWalkingRunning,0.22142
1625,2022-09-16,StepCount,312.0
1626,2022-09-17,ActiveEnergyBurned,141.263
1627,2022-09-17,BasalEnergyBurned,1641.928
1628,2022-09-17,DistanceWalkingRunning,2.874153
1629,2022-09-17,FlightsClimbed,14.0
1630,2022-09-17,StepCount,4239.0
1631,2022-09-18,ActiveEnergyBurned,67.968
1632,2022-09-18,BasalEnergyBurned,1658.187
1633,2022-09-18,DistanceWalkingRunning,1.78983
1634,2022-09-18,StepCount,2776.0
1635,2022-09-19,ActiveEnergyBurned,94.986
1636,2022-09-19,BasalEnergyBurned,1670.586
1637,2022-09-19,DistanceWalkingRunning,1.920642
1638,2022-09-19,FlightsClimbed,13.0
1639,2022-09-19,StepCount,2744.0
1640,2022-09-20,ActiveEnergyBurned,146.764
1641,2022-09-20,BasalEnergyBurned,1652.926
1642,2022-09-20,DistanceWalkingRunning,2.46096
1643,2022-09-20,FlightsClimbed,22.0
1644,2022-09-20,StepCount,3595.0
1645,2022-09-21,ActiveEnergyBurned,355.549
1646,2022-09-21,BasalEnergyBurned,1659.0040000000001
1647,2022-09-21,DistanceWalkingRunning,8.29938
1648,2022-09-21,FlightsClimbed,16.0
1649,2022-09-21,StepCount,10408.0
1650,2022-09-22,ActiveEnergyBurned,111.226
1651,2022-09-22,BasalEnergyBurned,1638.182
1652,2022-09-22,DistanceWalkingRunning,2.08869
1653,2022-09-22,FlightsClimbed,15.0
1654,2022-09-22,StepCount,3120.0
1655,2022-09-23,ActiveEnergyBurned,221.834
1656,2022-09-23,BasalEnergyBurned,1675.934
1657,2022-09-23,DistanceWalkingRunning,4.017423
1658,2022-09-23,FlightsClimbed,27.0
1659,2022-09-23,StepCount,5964.0
1660,2022-09-24,ActiveEnergyBurned,284.783
1661,2022-09-24,BasalEnergyBurned,1650.478
1662,2022-09-24,DistanceWalkingRunning,7.07541
1663,2022-09-24,FlightsClimbed,17.0
1664,2022-09-24,StepCount,11035.0
1665,2022-09-25,ActiveEnergyBurned,251.532
1666,2022-09-25,BasalEnergyBurned,1645.711
1667,2022-09-25,DistanceWalkingRunning,7.01271
1668,2022-09-25,FlightsClimbed,8.0
1669,2022-09-25,StepCount,10650.0
1670,2022-09-26,ActiveEnergyBurned,216.21099999999998
1671,2022-09-26,BasalEnergyBurned,1673.728
1672,2022-09-26,DistanceWalkingRunning,4.131496
1673,2022-09-26,FlightsClimbed,26.0
1674,2022-09-26,StepCount,6236.0
1675,2022-09-27,ActiveEnergyBurned,133.093
1676,2022-09-27,BasalEnergyBurned,1663.954
1677,2022-09-27,DistanceWalkingRunning,2.42337
1678,2022-09-27,FlightsClimbed,18.0
1679,2022-09-27,StepCount,3616.0
1680,2022-09-28,ActiveEnergyBurned,156.864
1681,2022-09-28,BasalEnergyBurned,1661.953
1682,2022-09-28,DistanceWalkingRunning,3.073818
1683,2022-09-28,FlightsClimbed,18.0
1684,2022-09-28,StepCount,3894.0
1685,2022-09-29,ActiveEnergyBurned,55.765
1686,2022-09-29,BasalEnergyBurned,1639.526
1687,2022-09-29,DistanceWalkingRunning,1.5423534
1688,2022-09-29,StepCount,1949.0
1689,2022-09-30,ActiveEnergyBurned,534.389
1690,2022-09-30,BasalEnergyBurned,1663.54
1691,2022-09-30,DistanceWalkingRunning,10.016572
1692,2022-09-30,FlightsClimbed,23.0
1693,2022-09-30,StepCount,10335.0
1694,2022-10-01,ActiveEnergyBurned,175.337
1695,2022-10-01,BasalEnergyBurned,1671.429
1696,2022-10-01,DistanceWalkingRunning,5.11601
1697,2022-10-01,StepCount,6496.0
1698,2022-10-02,ActiveEnergyBurned,166.836
1699,2022-10-02,BasalEnergyBurned,1668.265
1700,2022-10-02,DistanceWalkingRunning,4.073854
1701,2022-10-02,FlightsClimbed,9.0
1702,2022-10-02,StepCount,5450.0
1703,2022-10-03,ActiveEnergyBurned,4.89
1704,2022-10-03,BasalEnergyBurned,1644.6
1705,2022-10-03,DistanceWalkingRunning,0.26216
1706,2022-10-03,StepCount,342.0
1707,2022-10-04,ActiveEnergyBurned,8.002
1708,2022-10-04,BasalEnergyBurned,1642.7350000000001
1709,2022-10-04,DistanceWalkingRunning,0.47282
1710,2022-10-04,StepCount,625.0
1711,2022-10-05,ActiveEnergyBurned,1.198
1712,2022-10-05,BasalEnergyBurned,1669.993
1713,2022-10-05,DistanceWalkingRunning,0.04708
1714,2022-10-05,StepCount,63.0
1715,2022-10-06,ActiveEnergyBurned,88.649
1716,2022-10-06,BasalEnergyBurned,1660.963
1717,2022-10-06,DistanceWalkingRunning,1.8038
1718,2022-10-06,FlightsClimbed,8.0
1719,2022-10-06,StepCount,2601.0
1720,2022-10-07,ActiveEnergyBurned,2.798
1721,2022-10-07,BasalEnergyBurned,1653.281
1722,2022-10-07,DistanceWalkingRunning,0.16976
1723,2022-10-07,StepCount,228.0
1724,2022-10-08,ActiveEnergyBurned,3.689
1725,2022-10-08,BasalEnergyBurned,1577.214
1726,2022-10-08,DistanceWalkingRunning,0.15166
1727,2022-10-08,StepCount,201.0
1728,2022-10-09,ActiveEnergyBurned,97.792
1729,2022-10-09,BasalEnergyBurned,1662.4650000000001
1730,2022-10-09,DistanceWalkingRunning,3.28269
1731,2022-10-09,FlightsClimbed,1.0
1732,2022-10-09,StepCount,5029.0
1733,2022-10-10,ActiveEnergyBurned,5.45
1734,2022-10-10,BasalEnergyBurned,1645.006
1735,2022-10-10,DistanceWalkingRunning,0.2848
1736,2022-10-10,StepCount,376.0
1737,2022-10-11,ActiveEnergyBurned,453.431
1738,2022-10-11,BasalEnergyBurned,1672.448
1739,2022-10-11,DistanceWalkingRunning,8.8301
1740,2022-10-11,FlightsClimbed,38.0
1741,2022-10-11,StepCount,11412.0
1742,2022-10-12,ActiveEnergyBurned,95.575
1743,2022-10-12,BasalEnergyBurned,1668.344
1744,2022-10-12,DistanceWalkingRunning,1.9635550000000002
1745,2022-10-12,FlightsClimbed,13.0
1746,2022-10-12,StepCount,2781.0
1747,2022-10-13,ActiveEnergyBurned,126.643
1748,2022-10-13,BasalEnergyBurned,1660.243
1749,2022-10-13,DistanceWalkingRunning,2.39272
1750,2022-10-13,FlightsClimbed,18.0
1751,2022-10-13,StepCount,3659.0
1752,2022-10-14,ActiveEnergyBurned,327.805
1753,2022-10-14,BasalEnergyBurned,1658.306
1754,2022-10-14,DistanceWalkingRunning,6.059137
1755,2022-10-14,FlightsClimbed,42.0
1756,2022-10-14,StepCount,9039.0
1757,2022-10-15,ActiveEnergyBurned,94.377
1758,2022-10-15,BasalEnergyBurned,1655.583
1759,2022-10-15,DistanceWalkingRunning,2.01534
1760,2022-10-15,FlightsClimbed,13.0
1761,2022-10-15,StepCount,3050.0
1762,2022-10-16,ActiveEnergyBurned,63.558
1763,2022-10-16,BasalEnergyBurned,1674.512
1764,2022-10-16,DistanceWalkingRunning,1.59893
1765,2022-10-16,FlightsClimbed,1.0
1766,2022-10-16,StepCount,2300.0
1767,2022-10-17,ActiveEnergyBurned,74.934
1768,2022-10-17,BasalEnergyBurned,1658.161
1769,2022-10-17,DistanceWalkingRunning,1.46022
1770,2022-10-17,FlightsClimbed,9.0
1771,2022-10-17,StepCount,2230.0
1772,2022-10-18,ActiveEnergyBurned,113.374
1773,2022-10-18,BasalEnergyBurned,1664.747
1774,2022-10-18,DistanceWalkingRunning,2.15309
1775,2022-10-18,FlightsClimbed,13.0
1776,2022-10-18,StepCount,3170.0
1777,2022-10-19,ActiveEnergyBurned,107.481
1778,2022-10-19,BasalEnergyBurned,1661.982
1779,2022-10-19,DistanceWalkingRunning,2.07123
1780,2022-10-19,FlightsClimbed,12.0
1781,2022-10-19,StepCount,3061.0
1782,2022-10-20,ActiveEnergyBurned,147.975
1783,2022-10-20,BasalEnergyBurned,1669.164
1784,2022-10-20,DistanceWalkingRunning,2.70339
1785,2022-10-20,FlightsClimbed,16.0
1786,2022-10-20,StepCount,3519.0
1787,2022-10-21,ActiveEnergyBurned,94.999
1788,2022-10-21,BasalEnergyBurned,1662.567
1789,2022-10-21,DistanceWalkingRunning,1.9866920000000001
1790,2022-10-21,FlightsClimbed,9.0
1791,2022-10-21,StepCount,2571.0
1792,2022-10-22,ActiveEnergyBurned,113.426
1793,2022-10-22,BasalEnergyBurned,1647.54
1794,2022-10-22,DistanceWalkingRunning,2.0416932
1795,2022-10-22,FlightsClimbed,12.0
1796,2022-10-22,StepCount,2579.0
1797,2022-10-23,ActiveEnergyBurned,2.916
1798,2022-10-23,BasalEnergyBurned,1666.273
1799,2022-10-23,DistanceWalkingRunning,0.1806
1800,2022-10-23,StepCount,243.0
1801,2022-10-24,ActiveEnergyBurned,146.43
1802,2022-10-24,BasalEnergyBurned,1671.075
1803,2022-10-24,DistanceWalkingRunning,2.9309
1804,2022-10-24,FlightsClimbed,14.0
1805,2022-10-24,StepCount,3800.0
1806,2022-10-25,ActiveEnergyBurned,126.787
1807,2022-10-25,BasalEnergyBurned,1653.581
1808,2022-10-25,DistanceWalkingRunning,2.34483
1809,2022-10-25,FlightsClimbed,13.0
1810,2022-10-25,StepCount,2902.0
1811,2022-10-26,ActiveEnergyBurned,134.08700000000002
1812,2022-10-26,BasalEnergyBurned,1662.786
1813,2022-10-26,DistanceWalkingRunning,2.42245
1814,2022-10-26,FlightsClimbed,15.0
1815,2022-10-26,StepCount,2907.0
1816,2022-10-27,ActiveEnergyBurned,40.141999999999996
1817,2022-10-27,BasalEnergyBurned,1671.522
