,date,type,value
990,2021-10-12,HeadphoneAudioExposure,74.07920833333334
991,2021-10-12,WalkingAsymmetryPercentage,0.0016666666666666668
992,2021-10-12,WalkingDoubleSupportPercentage,0.2713076923076923
993,2021-10-12,WalkingSpeed,5.058
994,2021-10-12,WalkingStepLength,78.875
995,2021-10-13,HeadphoneAudioExposure,69.70123333333333
996,2021-10-13,WalkingAsymmetryPercentage,0.0
997,2021-10-13,WalkingDoubleSupportPercentage,0.274
998,2021-10-13,WalkingSpeed,4.986
999,2021-10-13,WalkingStepLength,77.75
1000,2021-10-14,HeadphoneAudioExposure,71.16995
1001,2021-10-14,WalkingAsymmetryPercentage,0.02375
1002,2021-10-14,WalkingDoubleSupportPercentage,0.2962352941176471
1003,2021-10-14,WalkingSpeed,4.300941176470588
1004,2021-10-14,WalkingStepLength,74.23529411764706
1005,2021-10-15,HeadphoneAudioExposure,68.36962352941177
1006,2021-10-15,WalkingAsymmetryPercentage,0.0075
1007,2021-10-15,WalkingDoubleSupportPercentage,0.2771818181818182
1008,2021-10-15,WalkingSpeed,4.948363636363637
1009,2021-10-15,WalkingStepLength,81.0
1010,2021-10-16,HeadphoneAudioExposure,71.73096875
1011,2021-10-16,WalkingAsymmetryPercentage,0.0425
1012,2021-10-16,WalkingDoubleSupportPercentage,0.29085714285714287
1013,2021-10-16,WalkingSpeed,4.330285714285714
1014,2021-10-16,WalkingStepLength,73.42857142857143
1015,2021-10-17,HeadphoneAudioExposure,72.81611666666667
1016,2021-10-17,WalkingAsymmetryPercentage,0.01
1017,2021-10-17,WalkingDoubleSupportPercentage,0.285
1018,2021-10-17,WalkingSpeed,4.3935
1019,2021-10-17,WalkingStepLength,77.33333333333333
1020,2021-10-18,HeadphoneAudioExposure,65.068285
1021,2021-10-18,WalkingAsymmetryPercentage,0.0
1022,2021-10-18,WalkingDoubleSupportPercentage,0.28225
1023,2021-10-18,WalkingSpeed,4.546799999999999
1024,2021-10-18,WalkingStepLength,73.8
1025,2021-10-19,HeadphoneAudioExposure,69.10333636363636
1026,2021-10-19,WalkingAsymmetryPercentage,0.085
1027,2021-10-19,WalkingDoubleSupportPercentage,0.281625
1028,2021-10-19,WalkingSpeed,4.6296
1029,2021-10-19,WalkingStepLength,76.7
1030,2021-10-20,HeadphoneAudioExposure,63.17115833333333
1031,2021-10-20,WalkingAsymmetryPercentage,0.018
1032,2021-10-20,WalkingDoubleSupportPercentage,0.29763636363636364
1033,2021-10-20,WalkingSpeed,4.257
1034,2021-10-20,WalkingStepLength,71.5625
1035,2021-10-21,HeadphoneAudioExposure,68.396925
1036,2021-10-21,WalkingAsymmetryPercentage,0.0
1037,2021-10-21,WalkingDoubleSupportPercentage,0.29916666666666664
1038,2021-10-21,WalkingSpeed,4.270153846153846
1039,2021-10-21,WalkingStepLength,71.6923076923077
1040,2021-10-22,HeadphoneAudioExposure,32.82722307692308
1041,2021-10-22,WalkingAsymmetryPercentage,0.015454545454545455
1042,2021-10-22,WalkingDoubleSupportPercentage,0.273125
1043,2021-10-22,WalkingSpeed,4.964
1044,2021-10-22,WalkingStepLength,78.72222222222223
1045,2021-10-23,HeadphoneAudioExposure,73.1979
1046,2021-10-23,WalkingAsymmetryPercentage,0.17
1047,2021-10-23,WalkingDoubleSupportPercentage,0.328
1048,2021-10-23,WalkingSpeed,3.024
1049,2021-10-23,WalkingStepLength,61.0
1050,2021-10-24,HeadphoneAudioExposure,73.55436499999999
1051,2021-10-24,WalkingAsymmetryPercentage,0.0
1052,2021-10-24,WalkingDoubleSupportPercentage,0.278125
1053,2021-10-24,WalkingSpeed,4.804
1054,2021-10-24,WalkingStepLength,79.88888888888889
1055,2021-10-25,HeadphoneAudioExposure,67.66881
1056,2021-10-25,WalkingAsymmetryPercentage,0.0
1057,2021-10-25,WalkingDoubleSupportPercentage,0.2797777777777778
1058,2021-10-25,WalkingSpeed,4.9104
1059,2021-10-25,WalkingStepLength,76.4
1060,2021-10-26,HeadphoneAudioExposure,67.68275714285714
1061,2021-10-26,WalkingAsymmetryPercentage,0.0036363636363636364
1062,2021-10-26,WalkingDoubleSupportPercentage,0.2858
1063,2021-10-26,WalkingSpeed,4.448160000000001
1064,2021-10-26,WalkingStepLength,73.16
1065,2021-10-27,HeadphoneAudioExposure,71.9356303030303
1066,2021-10-27,WalkingAsymmetryPercentage,0.0
1067,2021-10-27,WalkingDoubleSupportPercentage,0.26
1068,2021-10-27,WalkingSpeed,5.263199999999999
1069,2021-10-27,WalkingStepLength,76.6
1070,2021-10-28,HeadphoneAudioExposure,74.37096666666666
1071,2021-10-28,WalkingAsymmetryPercentage,0.025
1072,2021-10-28,WalkingDoubleSupportPercentage,0.2956666666666667
1073,2021-10-28,WalkingSpeed,4.368857142857143
1074,2021-10-28,WalkingStepLength,70.64285714285714
1075,2021-10-29,HeadphoneAudioExposure,69.05156818181818
1076,2021-10-29,WalkingAsymmetryPercentage,0.014444444444444446
1077,2021-10-29,WalkingDoubleSupportPercentage,0.28025
1078,2021-10-29,WalkingSpeed,4.693846153846154
1079,2021-10-29,WalkingStepLength,75.53846153846153
1080,2021-10-30,HeadphoneAudioExposure,69.40031875
1081,2021-10-30,WalkingAsymmetryPercentage,0.04363636363636364
1082,2021-10-30,WalkingDoubleSupportPercentage,0.29458823529411765
1083,2021-10-30,WalkingSpeed,4.561411764705882
1084,2021-10-30,WalkingStepLength,77.17647058823529
1085,2021-10-31,HeadphoneAudioExposure,76.71931538461538
1086,2021-10-31,WalkingSpeed,3.24
1087,2021-10-31,WalkingStepLength,63.0
1088,2021-11-01,HeadphoneAudioExposure,72.56533333333333
1089,2021-11-01,WalkingAsymmetryPercentage,0.021111111111111112
1090,2021-11-01,WalkingDoubleSupportPercentage,0.2927222222222222
1091,2021-11-01,WalkingSpeed,4.455818181818182
1092,2021-11-01,WalkingStepLength,72.68181818181819
1093,2021-11-02,HeadphoneAudioExposure,64.2391675862069
1094,2021-11-02,WalkingAsymmetryPercentage,0.015000000000000003
1095,2021-11-02,WalkingDoubleSupportPercentage,0.27923809523809523
1096,2021-11-02,WalkingSpeed,4.7232
1097,2021-11-02,WalkingStepLength,74.96666666666667
1098,2021-11-03,HeadphoneAudioExposure,73.5504
1099,2021-11-03,WalkingAsymmetryPercentage,0.023333333333333334
1100,2021-11-03,WalkingDoubleSupportPercentage,0.28700000000000003
1101,2021-11-03,WalkingSpeed,4.911428571428571
1102,2021-11-03,WalkingStepLength,77.57142857142857
1103,2021-11-04,HeadphoneAudioExposure,74.2898304347826
1104,2021-11-04,WalkingAsymmetryPercentage,0.0
1105,2021-11-04,WalkingDoubleSupportPercentage,0.3102
1106,2021-11-04,WalkingSpeed,4.202999999999999
1107,2021-11-04,WalkingStepLength,69.875
1108,2021-11-05,HeadphoneAudioExposure,54.99380230769231
1109,2021-11-05,WalkingDoubleSupportPercentage,0.2618
1110,2021-11-05,WalkingSpeed,4.870285714285714
1111,2021-11-05,WalkingStepLength,78.28571428571429
1112,2021-11-06,HeadphoneAudioExposure,72.26539444444444
1113,2021-11-06,WalkingDoubleSupportPercentage,0.312
1114,2021-11-06,WalkingSpeed,4.284
1115,2021-11-06,WalkingStepLength,72.61538461538461
1116,2021-11-07,HeadphoneAudioExposure,73.37336315789474
1117,2021-11-08,HeadphoneAudioExposure,72.1615076923077
1118,2021-11-09,HeadphoneAudioExposure,65.001725
1119,2021-11-09,WalkingAsymmetryPercentage,0.038
1120,2021-11-09,WalkingDoubleSupportPercentage,0.2796666666666667
1121,2021-11-09,WalkingSpeed,4.4443636363636365
1122,2021-11-09,WalkingStepLength,73.54545454545455
1123,2021-11-10,HeadphoneAudioExposure,74.93435882352941
1124,2021-11-10,WalkingAsymmetryPercentage,0.09333333333333334
1125,2021-11-10,WalkingDoubleSupportPercentage,0.2985
1126,2021-11-10,WalkingSpeed,4.047428571428571
1127,2021-11-10,WalkingStepLength,69.0
1128,2021-11-11,HeadphoneAudioExposure,74.59965789473684
1129,2021-11-11,WalkingAsymmetryPercentage,0.0
1130,2021-11-11,WalkingDoubleSupportPercentage,0.2884
1131,2021-11-11,WalkingSpeed,4.724470588235294
1132,2021-11-11,WalkingStepLength,76.6470588235294
1133,2021-11-12,HeadphoneAudioExposure,69.91141764705883
1134,2021-11-12,WalkingAsymmetryPercentage,0.0
1135,2021-11-12,WalkingDoubleSupportPercentage,0.2735
1136,2021-11-12,WalkingSpeed,5.354181818181818
1137,2021-11-12,WalkingStepLength,80.81818181818181
1138,2021-11-13,HeadphoneAudioExposure,70.51258333333332
1139,2021-11-13,WalkingAsymmetryPercentage,0.0
1140,2021-11-13,WalkingDoubleSupportPercentage,0.2911304347826087
1141,2021-11-13,WalkingSpeed,4.6958400000000005
1142,2021-11-13,WalkingStepLength,78.56
1143,2021-11-14,HeadphoneAudioExposure,73.099175
1144,2021-11-14,WalkingAsymmetryPercentage,0.008
1145,2021-11-14,WalkingDoubleSupportPercentage,0.3052068965517241
1146,2021-11-14,WalkingSpeed,4.014
1147,2021-11-14,WalkingStepLength,70.96875
1148,2021-11-15,HeadphoneAudioExposure,74.480725
1149,2021-11-15,WalkingAsymmetryPercentage,0.00625
1150,2021-11-15,WalkingDoubleSupportPercentage,0.28158823529411764
1151,2021-11-15,WalkingSpeed,5.049
1152,2021-11-15,WalkingStepLength,77.0
1153,2021-11-16,HeadphoneAudioExposure,74.26708333333333
1154,2021-11-16,WalkingAsymmetryPercentage,0.042222222222222223
1155,2021-11-16,WalkingDoubleSupportPercentage,0.2923636363636364
1156,2021-11-16,WalkingSpeed,4.710461538461539
1157,2021-11-16,WalkingStepLength,73.6923076923077
1158,2021-11-17,HeadphoneAudioExposure,73.40678333333334
1159,2021-11-17,WalkingAsymmetryPercentage,0.02125
1160,2021-11-17,WalkingDoubleSupportPercentage,0.2973846153846154
1161,2021-11-17,WalkingSpeed,4.877217391304348
1162,2021-11-17,WalkingStepLength,75.30434782608695
1163,2021-11-18,HeadphoneAudioExposure,73.7929
1164,2021-11-18,WalkingAsymmetryPercentage,0.0275
1165,2021-11-18,WalkingDoubleSupportPercentage,0.3056666666666667
1166,2021-11-18,WalkingSpeed,3.9947586206896553
1167,2021-11-18,WalkingStepLength,68.44827586206897
1168,2021-11-19,HeadphoneAudioExposure,66.71136
1169,2021-11-19,WalkingAsymmetryPercentage,0.013846153846153845
1170,2021-11-19,WalkingDoubleSupportPercentage,0.2811739130434783
1171,2021-11-19,WalkingSpeed,5.006769230769231
1172,2021-11-19,WalkingStepLength,77.96153846153847
1173,2021-11-20,HeadphoneAudioExposure,70.50636
1174,2021-11-20,WalkingAsymmetryPercentage,0.0011111111111111111
1175,2021-11-20,WalkingDoubleSupportPercentage,0.27308333333333334
1176,2021-11-20,WalkingSpeed,5.3544
1177,2021-11-20,WalkingStepLength,79.73333333333333
1178,2021-11-21,HeadphoneAudioExposure,73.44341666666666
1179,2021-11-21,WalkingAsymmetryPercentage,0.03285714285714286
1180,2021-11-21,WalkingDoubleSupportPercentage,0.31539285714285714
1181,2021-11-21,WalkingSpeed,3.907636363636364
1182,2021-11-21,WalkingStepLength,67.57575757575758
1183,2021-11-22,HeadphoneAudioExposure,73.75895625
1184,2021-11-22,WalkingAsymmetryPercentage,0.0
1185,2021-11-22,WalkingDoubleSupportPercentage,0.2797222222222222
1186,2021-11-22,WalkingSpeed,5.082
1187,2021-11-22,WalkingStepLength,79.38888888888889
1188,2021-11-23,HeadphoneAudioExposure,68.20756
1189,2021-11-23,WalkingAsymmetryPercentage,0.007727272727272727
1190,2021-11-23,WalkingDoubleSupportPercentage,0.2772352941176471
1191,2021-11-23,WalkingSpeed,4.895076923076923
1192,2021-11-23,WalkingStepLength,78.74358974358974
1193,2021-11-24,HeadphoneAudioExposure,71.570415
1194,2021-11-24,WalkingAsymmetryPercentage,0.0
1195,2021-11-24,WalkingDoubleSupportPercentage,0.3145
1196,2021-11-24,WalkingSpeed,4.367999999999999
1197,2021-11-24,WalkingStepLength,73.33333333333333
1198,2021-11-25,HeadphoneAudioExposure,73.468525
1199,2021-11-25,WalkingAsymmetryPercentage,0.012727272727272728
1200,2021-11-25,WalkingDoubleSupportPercentage,0.289
1201,2021-11-25,WalkingSpeed,4.671692307692307
1202,2021-11-25,WalkingStepLength,75.53846153846153
1203,2021-11-26,HeadphoneAudioExposure,71.56837142857142
1204,2021-11-26,WalkingAsymmetryPercentage,0.0
1205,2021-11-26,WalkingDoubleSupportPercentage,0.2722857142857143
1206,2021-11-26,WalkingSpeed,5.4072000000000005
1207,2021-11-26,WalkingStepLength,81.0
1208,2021-11-27,HeadphoneAudioExposure,72.87182
1209,2021-11-27,WalkingAsymmetryPercentage,0.005
1210,2021-11-27,WalkingDoubleSupportPercentage,0.28928571428571426
1211,2021-11-27,WalkingSpeed,4.556571428571429
1212,2021-11-27,WalkingStepLength,73.85714285714286
1213,2021-11-28,HeadphoneAudioExposure,76.32364285714286
1214,2021-11-28,WalkingAsymmetryPercentage,0.0
1215,2021-11-28,WalkingDoubleSupportPercentage,0.26171428571428573
1216,2021-11-28,WalkingSpeed,5.716
1217,2021-11-28,WalkingStepLength,86.22222222222223
1218,2021-11-29,HeadphoneAudioExposure,73.14815
1219,2021-11-29,WalkingAsymmetryPercentage,0.0
1220,2021-11-29,WalkingDoubleSupportPercentage,0.25542857142857145
1221,2021-11-29,WalkingSpeed,5.3145
1222,2021-11-29,WalkingStepLength,81.125
1223,2021-11-30,HeadphoneAudioExposure,67.83968333333333
1224,2021-11-30,WalkingAsymmetryPercentage,0.02666666666666667
1225,2021-11-30,WalkingDoubleSupportPercentage,0.2838333333333333
1226,2021-11-30,WalkingSpeed,4.846909090909091
1227,2021-11-30,WalkingStepLength,77.0
1228,2021-12-01,HeadphoneAudioExposure,72.35934
1229,2021-12-01,WalkingAsymmetryPercentage,0.03307692307692307
1230,2021-12-01,WalkingDoubleSupportPercentage,0.293875
1231,2021-12-01,WalkingSpeed,4.254352941176471
1232,2021-12-01,WalkingStepLength,72.29411764705883
1233,2021-12-02,HeadphoneAudioExposure,68.22998461538462
1234,2021-12-02,WalkingAsymmetryPercentage,0.021
1235,2021-12-02,WalkingDoubleSupportPercentage,0.296
1236,2021-12-02,WalkingSpeed,4.432695652173913
1237,2021-12-02,WalkingStepLength,74.78260869565217
1238,2021-12-03,HeadphoneAudioExposure,71.4217
1239,2021-12-03,WalkingAsymmetryPercentage,0.016666666666666666
1240,2021-12-03,WalkingDoubleSupportPercentage,0.27605882352941175
1241,2021-12-03,WalkingSpeed,4.992
1242,2021-12-03,WalkingStepLength,78.61904761904762
1243,2021-12-04,HeadphoneAudioExposure,68.78014166666667
1244,2021-12-04,WalkingAsymmetryPercentage,0.0
1245,2021-12-04,WalkingDoubleSupportPercentage,0.262
1246,2021-12-04,WalkingSpeed,4.284
1247,2021-12-04,WalkingStepLength,73.0
1248,2021-12-05,HeadphoneAudioExposure,76.28438750000001
1249,2021-12-05,WalkingAsymmetryPercentage,0.0
1250,2021-12-05,WalkingDoubleSupportPercentage,0.2925
1251,2021-12-05,WalkingSpeed,3.924
1252,2021-12-05,WalkingStepLength,65.5
1253,2021-12-06,HeadphoneAudioExposure,76.15903
1254,2021-12-06,WalkingAsymmetryPercentage,0.0
1255,2021-12-06,WalkingDoubleSupportPercentage,0.2685
1256,2021-12-06,WalkingSpeed,5.0040000000000004
1257,2021-12-06,WalkingStepLength,80.16666666666667
1258,2021-12-07,HeadphoneAudioExposure,70.12677142857143
1259,2021-12-07,WalkingAsymmetryPercentage,0.076
1260,2021-12-07,WalkingDoubleSupportPercentage,0.27176923076923076
1261,2021-12-07,WalkingSpeed,5.095384615384615
1262,2021-12-07,WalkingStepLength,75.38461538461539
1263,2021-12-08,HeadphoneAudioExposure,57.230783333333335
1264,2021-12-08,WalkingAsymmetryPercentage,0.10250000000000001
1265,2021-12-08,WalkingDoubleSupportPercentage,0.3005714285714286
1266,2021-12-08,WalkingSpeed,4.186285714285714
1267,2021-12-08,WalkingStepLength,68.28571428571429
1268,2021-12-09,HeadphoneAudioExposure,72.3950846153846
1269,2021-12-09,WalkingAsymmetryPercentage,0.035
1270,2021-12-09,WalkingDoubleSupportPercentage,0.27885714285714286
1271,2021-12-09,WalkingSpeed,4.8264000000000005
1272,2021-12-09,WalkingStepLength,75.66666666666667
1273,2021-12-10,HeadphoneAudioExposure,71.76174285714286
1274,2021-12-10,WalkingAsymmetryPercentage,0.006
1275,2021-12-10,WalkingDoubleSupportPercentage,0.26333333333333336
1276,2021-12-10,WalkingSpeed,5.464
1277,2021-12-10,WalkingStepLength,82.33333333333333
1278,2021-12-11,HeadphoneAudioExposure,67.56991000000001
1279,2021-12-11,WalkingAsymmetryPercentage,0.02
1280,2021-12-11,WalkingDoubleSupportPercentage,0.2808
1281,2021-12-11,WalkingSpeed,4.9392
1282,2021-12-11,WalkingStepLength,78.8
1283,2021-12-12,HeadphoneAudioExposure,70.8230875
1284,2021-12-12,WalkingAsymmetryPercentage,0.01
1285,2021-12-12,WalkingDoubleSupportPercentage,0.2625
1286,2021-12-12,WalkingSpeed,5.481
1287,2021-12-12,WalkingStepLength,85.5
1288,2021-12-13,HeadphoneAudioExposure,48.60207142857143
1289,2021-12-13,WalkingAsymmetryPercentage,0.0
1290,2021-12-13,WalkingDoubleSupportPercentage,0.265
1291,2021-12-13,WalkingSpeed,5.4612
1292,2021-12-13,WalkingStepLength,80.8
1293,2021-12-14,HeadphoneAudioExposure,73.41418333333333
1294,2021-12-14,WalkingAsymmetryPercentage,0.0
1295,2021-12-14,WalkingDoubleSupportPercentage,0.2807272727272727
1296,2021-12-14,WalkingSpeed,4.737
1297,2021-12-14,WalkingStepLength,76.41666666666667
1298,2021-12-15,HeadphoneAudioExposure,75.5466625
1299,2021-12-15,WalkingAsymmetryPercentage,0.0175
1300,2021-12-15,WalkingDoubleSupportPercentage,0.28188888888888886
1301,2021-12-15,WalkingSpeed,4.78
1302,2021-12-15,WalkingStepLength,74.22222222222223
1303,2021-12-16,HeadphoneAudioExposure,74.02579333333333
1304,2021-12-16,WalkingAsymmetryPercentage,0.016
1305,2021-12-16,WalkingDoubleSupportPercentage,0.28828571428571426
1306,2021-12-16,WalkingSpeed,4.48875
1307,2021-12-16,WalkingStepLength,72.3125
1308,2021-12-17,HeadphoneAudioExposure,73.56737777777778
1309,2021-12-17,WalkingAsymmetryPercentage,0.0
1310,2021-12-17,WalkingDoubleSupportPercentage,0.26
1311,2021-12-17,WalkingSpeed,5.58
1312,2021-12-17,WalkingStepLength,90.0
1313,2021-12-18,HeadphoneAudioExposure,72.95951666666666
1314,2021-12-18,WalkingAsymmetryPercentage,0.01666666666666667
1315,2021-12-18,WalkingDoubleSupportPercentage,0.2786111111111111
1316,2021-12-18,WalkingSpeed,4.7106
1317,2021-12-18,WalkingStepLength,76.85
1318,2021-12-19,HeadphoneAudioExposure,70.62811111111111
1319,2021-12-19,WalkingAsymmetryPercentage,0.12285714285714286
1320,2021-12-19,WalkingDoubleSupportPercentage,0.27840000000000004
1321,2021-12-19,WalkingSpeed,4.74
1322,2021-12-19,WalkingStepLength,77.5
1323,2021-12-20,HeadphoneAudioExposure,64.184725
1324,2021-12-20,WalkingAsymmetryPercentage,0.016923076923076923
1325,2021-12-20,WalkingDoubleSupportPercentage,0.2839473684210526
1326,2021-12-20,WalkingSpeed,4.896
1327,2021-12-20,WalkingStepLength,77.7
1328,2021-12-21,HeadphoneAudioExposure,73.3590125
1329,2021-12-21,WalkingAsymmetryPercentage,0.027142857142857142
1330,2021-12-21,WalkingDoubleSupportPercentage,0.2786153846153846
1331,2021-12-21,WalkingSpeed,4.47525
1332,2021-12-21,WalkingStepLength,73.3125
1333,2021-12-22,HeadphoneAudioExposure,73.97803333333333
1334,2021-12-22,WalkingAsymmetryPercentage,0.064
1335,2021-12-22,WalkingDoubleSupportPercentage,0.2802857142857143
1336,2021-12-22,WalkingSpeed,4.6485
1337,2021-12-22,WalkingStepLength,75.0
1338,2021-12-23,HeadphoneAudioExposure,70.07363125
1339,2021-12-23,WalkingAsymmetryPercentage,0.0
1340,2021-12-23,WalkingDoubleSupportPercentage,0.27425
1341,2021-12-23,WalkingSpeed,4.804615384615385
1342,2021-12-23,WalkingStepLength,77.92307692307692
1343,2021-12-24,HeadphoneAudioExposure,74.0881
1344,2021-12-24,WalkingAsymmetryPercentage,0.027647058823529413
1345,2021-12-24,WalkingDoubleSupportPercentage,0.30417391304347824
1346,2021-12-24,WalkingSpeed,4.163538461538462
1347,2021-12-24,WalkingStepLength,72.8076923076923
1348,2021-12-25,HeadphoneAudioExposure,69.72490833333333
1349,2021-12-25,WalkingAsymmetryPercentage,0.011666666666666667
1350,2021-12-25,WalkingDoubleSupportPercentage,0.28925
1351,2021-12-25,WalkingSpeed,4.727172413793103
1352,2021-12-25,WalkingStepLength,78.10344827586206
1353,2021-12-26,HeadphoneAudioExposure,49.30657142857143
1354,2021-12-26,WalkingAsymmetryPercentage,0.0925
1355,2021-12-26,WalkingDoubleSupportPercentage,0.2722
1356,2021-12-26,WalkingSpeed,4.505142857142857
1357,2021-12-26,WalkingStepLength,72.57142857142857
1358,2021-12-27,HeadphoneAudioExposure,62.75320909090909
1359,2021-12-27,WalkingAsymmetryPercentage,0.023333333333333334
1360,2021-12-27,WalkingDoubleSupportPercentage,0.26966666666666667
1361,2021-12-27,WalkingSpeed,5.196000000000001
1362,2021-12-27,WalkingStepLength,78.66666666666667
1363,2021-12-28,HeadphoneAudioExposure,58.731996
1364,2021-12-28,WalkingAsymmetryPercentage,0.006
1365,2021-12-28,WalkingDoubleSupportPercentage,0.25705
1366,2021-12-28,WalkingSpeed,5.348347826086957
1367,2021-12-28,WalkingStepLength,82.26086956521739
1368,2021-12-29,HeadphoneAudioExposure,69.2564625
1369,2021-12-29,WalkingAsymmetryPercentage,0.0
1370,2021-12-29,WalkingDoubleSupportPercentage,0.2525
1371,2021-12-29,WalkingSpeed,5.646
1372,2021-12-29,WalkingStepLength,85.66666666666667
1373,2021-12-30,HeadphoneAudioExposure,70.7576
1374,2021-12-30,WalkingDoubleSupportPercentage,0.329
1375,2021-12-30,WalkingSpeed,3.186
1376,2021-12-30,WalkingStepLength,58.0
1377,2021-12-31,HeadphoneAudioExposure,70.3159
1378,2021-12-31,WalkingAsymmetryPercentage,0.0033333333333333335
1379,2021-12-31,WalkingDoubleSupportPercentage,0.27599999999999997
1380,2021-12-31,WalkingSpeed,4.9752
1381,2021-12-31,WalkingStepLength,78.5
1382,2022-01-01,HeadphoneAudioExposure,72.78794285714285
1383,2022-01-01,WalkingAsymmetryPercentage,0.226875
1384,2022-01-01,WalkingDoubleSupportPercentage,0.3167142857142857
1385,2022-01-01,WalkingSpeed,3.532695652173913
1386,2022-01-01,WalkingStepLength,68.30434782608695
1387,2022-01-02,HeadphoneAudioExposure,64.27856
1388,2022-01-02,WalkingAsymmetryPercentage,0.08
1389,2022-01-02,WalkingDoubleSupportPercentage,0.31047619047619046
1390,2022-01-02,WalkingSpeed,3.773076923076923
1391,2022-01-02,WalkingStepLength,70.1923076923077
1392,2022-01-03,HeadphoneAudioExposure,51.10389571428571
1393,2022-01-04,HeadphoneAudioExposure,56.785085
1394,2022-01-04,WalkingAsymmetryPercentage,0.015000000000000001
1395,2022-01-04,WalkingDoubleSupportPercentage,0.2727333333333333
1396,2022-01-04,WalkingSpeed,5.0232
1397,2022-01-04,WalkingStepLength,79.6
1398,2022-01-05,HeadphoneAudioExposure,64.61728000000001
1399,2022-01-05,WalkingAsymmetryPercentage,0.043333333333333335
1400,2022-01-05,WalkingDoubleSupportPercentage,0.27135714285714285
1401,2022-01-05,WalkingSpeed,5.606068965517241
1402,2022-01-05,WalkingStepLength,83.75862068965517
1403,2022-01-06,HeadphoneAudioExposure,68.93183571428571
1404,2022-01-06,WalkingAsymmetryPercentage,0.0
1405,2022-01-06,WalkingDoubleSupportPercentage,0.28844444444444445
1406,2022-01-06,WalkingSpeed,4.5504
1407,2022-01-06,WalkingStepLength,75.3
1408,2022-01-07,WalkingAsymmetryPercentage,0.08
1409,2022-01-07,WalkingDoubleSupportPercentage,0.283
1410,2022-01-07,WalkingSpeed,4.1903999999999995
1411,2022-01-07,WalkingStepLength,72.4
1412,2022-01-08,HeadphoneAudioExposure,64.91811666666666
1413,2022-01-08,WalkingAsymmetryPercentage,0.033125
1414,2022-01-08,WalkingDoubleSupportPercentage,0.2855
1415,2022-01-08,WalkingSpeed,4.7034782608695656
1416,2022-01-08,WalkingStepLength,78.0
1417,2022-01-09,HeadphoneAudioExposure,69.67636666666667
1418,2022-01-09,WalkingDoubleSupportPercentage,0.29
1419,2022-01-09,WalkingSpeed,4.356
1420,2022-01-09,WalkingStepLength,76.0
1421,2022-01-10,HeadphoneAudioExposure,62.964427066666666
1422,2022-01-10,WalkingAsymmetryPercentage,0.0
1423,2022-01-10,WalkingDoubleSupportPercentage,0.283
1424,2022-01-10,WalkingSpeed,4.808
1425,2022-01-10,WalkingStepLength,76.22222222222223
1426,2022-01-11,HeadphoneAudioExposure,67.30440212765957
1427,2022-01-11,WalkingAsymmetryPercentage,0.034
1428,2022-01-11,WalkingDoubleSupportPercentage,0.25775000000000003
1429,2022-01-11,WalkingSpeed,5.2965
1430,2022-01-11,WalkingStepLength,81.25
1431,2022-01-12,HeadphoneAudioExposure,66.93374426666666
1432,2022-01-12,WalkingAsymmetryPercentage,0.0
1433,2022-01-12,WalkingDoubleSupportPercentage,0.27508333333333335
1434,2022-01-12,WalkingSpeed,4.907076923076923
1435,2022-01-12,WalkingStepLength,78.53846153846153
1436,2022-01-13,HeadphoneAudioExposure,64.80188333333334
1437,2022-01-13,WalkingAsymmetryPercentage,0.0015789473684210526
1438,2022-01-13,WalkingDoubleSupportPercentage,0.2773181818181818
1439,2022-01-13,WalkingSpeed,5.002363636363636
1440,2022-01-13,WalkingStepLength,80.54545454545455
1441,2022-01-14,HeadphoneAudioExposure,68.93356869565217
1442,2022-01-14,WalkingAsymmetryPercentage,0.0
1443,2022-01-14,WalkingDoubleSupportPercentage,0.263
1444,2022-01-14,WalkingSpeed,5.502857142857144
1445,2022-01-14,WalkingStepLength,85.28571428571429
1446,2022-01-15,HeadphoneAudioExposure,67.93064918032786
1447,2022-01-15,WalkingAsymmetryPercentage,0.005384615384615385
1448,2022-01-15,WalkingDoubleSupportPercentage,0.27495833333333336
1449,2022-01-15,WalkingSpeed,4.995
1450,2022-01-15,WalkingStepLength,79.66666666666667
1451,2022-01-16,HeadphoneAudioExposure,66.22576967213115
1452,2022-01-16,WalkingAsymmetryPercentage,0.0
1453,2022-01-16,WalkingDoubleSupportPercentage,0.2839
1454,2022-01-16,WalkingSpeed,4.558909090909091
1455,2022-01-16,WalkingStepLength,74.9090909090909
1456,2022-01-17,HeadphoneAudioExposure,68.1782294117647
1457,2022-01-18,HeadphoneAudioExposure,71.10895234177215
1458,2022-01-18,WalkingAsymmetryPercentage,0.00125
1459,2022-01-18,WalkingDoubleSupportPercentage,0.25937037037037036
1460,2022-01-18,WalkingSpeed,5.383285714285714
1461,2022-01-18,WalkingStepLength,82.78571428571429
1462,2022-01-19,HeadphoneAudioExposure,68.56536666666666
1463,2022-01-19,WalkingAsymmetryPercentage,0.0
1464,2022-01-19,WalkingDoubleSupportPercentage,0.26875
1465,2022-01-19,WalkingSpeed,5.1335999999999995
1466,2022-01-19,WalkingStepLength,80.4
1467,2022-01-20,HeadphoneAudioExposure,70.29242291666667
1468,2022-01-20,WalkingAsymmetryPercentage,0.038000000000000006
1469,2022-01-20,WalkingDoubleSupportPercentage,0.305
1470,2022-01-20,WalkingSpeed,4.188
1471,2022-01-20,WalkingStepLength,74.16666666666667
1472,2022-01-21,HeadphoneAudioExposure,71.73548924731182
